TabellarischeAuswertung von: 01.11.2023 00:00:00 bis: 20.11.2023 00:00:00;;;;;
Sps_datum;Trocknung-Durchfluss  7A Netz 700.1 [cm/min];Trocknung-Durchfluss  7B Netz 800.1 [cm/min];Trocknung-Durchfluss 7A Netz 700.5 [cm/min];Trocknung-Durchfluss 7A Netz 700.6 [cm/min];Trocknung-Durchfluss 7C Netz 900.1 [cm/min]
01.11.2023 13:15:20;;33,87;;;
01.11.2023 13:15:20;;29,85;;;
01.11.2023 13:15:22;;28,50;;;
01.11.2023 13:15:24;;28,50;;;
01.11.2023 13:15:24;;39,45;51,21;94,94;
01.11.2023 13:15:26;;37,56;;;16,91
01.11.2023 13:15:28;;37,56;;;
01.11.2023 13:15:28;;32,92;;;
01.11.2023 13:15:30;;35,79;;;
01.11.2023 13:15:32;;35,79;;;
01.11.2023 13:15:32;;32,31;;;
01.11.2023 13:15:34;;29,53;;;
01.11.2023 13:15:36;;29,53;;;
01.11.2023 13:15:36;;34,23;;;
01.11.2023 13:15:38;;34,23;;;
01.11.2023 13:15:38;;40,54;52,26;96,73;15,81
01.11.2023 13:15:40;;38,04;;;
01.11.2023 13:15:42;;36,29;;95,41;
01.11.2023 13:15:46;;;51,13;;
01.11.2023 13:15:48;;34,03;;94,27;
01.11.2023 13:15:50;;34,03;;;
01.11.2023 13:15:50;;38,85;;;
01.11.2023 13:15:52;;38,85;;;
01.11.2023 13:15:52;;46,75;;;
01.11.2023 13:15:54;;44,57;;;
01.11.2023 13:15:56;;44,57;;;
01.11.2023 13:15:56;;40,14;;;
01.11.2023 13:15:58;;40,14;;;
01.11.2023 13:15:58;;43,58;;93,13;
01.11.2023 13:16:00;;42,24;;91,28;
01.11.2023 13:16:02;;;49,59;;
01.11.2023 13:16:04;;42,24;;;
01.11.2023 13:16:04;;54,41;;;17,08
01.11.2023 13:16:06;;52,93;;;
01.11.2023 13:16:08;;51,24;;;
01.11.2023 13:16:10;;;;89,41;18,11
01.11.2023 13:16:12;;53,09;;;
01.11.2023 13:16:14;;50,74;48,22;88,13;
01.11.2023 13:16:16;;48,89;;;
01.11.2023 13:16:18;;48,89;;;
01.11.2023 13:16:18;;56,22;;;19,52
01.11.2023 13:16:20;;;;89,50;
01.11.2023 13:16:22;;56,22;;;
01.11.2023 13:16:22;;47,77;46,77;;
01.11.2023 13:16:26;;47,77;;;
01.11.2023 13:16:26;;43,75;;;
01.11.2023 13:16:28;;43,75;;;
01.11.2023 13:16:28;;40,72;;;
01.11.2023 13:16:30;;;;88,34;
01.11.2023 13:16:32;;40,72;;;
01.11.2023 13:16:32;;48,96;48,24;89,40;
01.11.2023 13:16:34;;46,90;;90,60;
01.11.2023 13:16:36;;46,90;;;
01.11.2023 13:16:36;;43,36;;;
01.11.2023 13:16:38;;;;88,88;
01.11.2023 13:16:40;;41,56;49,62;;
01.11.2023 13:16:42;;39,73;;;
01.11.2023 13:16:44;;41,44;;;
01.11.2023 13:16:46;;41,44;;;
01.11.2023 13:16:46;;47,16;;90,39;
01.11.2023 13:16:50;;47,16;;;
01.11.2023 13:16:50;;42,83;;;18,18
01.11.2023 13:16:52;;;48,16;;
01.11.2023 13:16:54;;44,07;;;
01.11.2023 13:16:56;;44,07;;;
01.11.2023 13:16:56;;39,15;;;
01.11.2023 13:16:58;;;;89,37;
01.11.2023 13:17:00;;39,15;;;
01.11.2023 13:17:00;;49,23;49,76;90,95;
01.11.2023 13:17:02;;48,09;;;
01.11.2023 13:17:04;;48,09;;;
01.11.2023 13:17:04;;44,25;;89,65;
01.11.2023 13:17:06;;45,55;47,79;;
01.11.2023 13:17:08;;47,89;;;
01.11.2023 13:17:10;;47,89;;;
01.11.2023 13:17:10;;44,13;;;
01.11.2023 13:17:12;;41,50;;88,18;
01.11.2023 13:17:14;;41,50;;;
01.11.2023 13:17:14;;49,63;49,01;;
01.11.2023 13:17:16;;51,48;;89,64;
01.11.2023 13:17:18;;51,48;;;
01.11.2023 13:17:18;;47,02;;;
01.11.2023 13:17:24;;44,03;;88,15;
01.11.2023 13:17:26;;42,63;47,86;;
01.11.2023 13:17:28;;42,63;;;
01.11.2023 13:17:28;;51,89;;;19,21
01.11.2023 13:17:30;;50,63;;;
01.11.2023 13:17:32;;50,63;;;
01.11.2023 13:17:32;;45,81;;;
01.11.2023 13:17:34;;44,65;;;
01.11.2023 13:17:36;;44,65;;;
01.11.2023 13:17:36;;40,05;;85,86;
01.11.2023 13:17:38;;40,05;;;
01.11.2023 13:17:38;;36,48;;;
01.11.2023 13:17:40;;36,48;;;
01.11.2023 13:17:40;;43,37;;;
01.11.2023 13:17:42;;46,07;;;
01.11.2023 13:17:44;;46,07;;;
01.11.2023 13:17:44;;42,53;46,80;;18,03
01.11.2023 13:17:46;;42,53;;;
01.11.2023 13:17:46;;39,32;45,71;84,45;
01.11.2023 13:17:48;;41,78;;;
01.11.2023 13:17:50;;41,78;;;
01.11.2023 13:17:50;;35,63;;;
01.11.2023 13:17:52;;33,74;;83,14;
01.11.2023 13:17:54;;33,74;;;
01.11.2023 13:17:54;;45,54;;;16,79
01.11.2023 13:17:56;;43,29;46,78;84,69;
01.11.2023 13:17:58;;43,29;;;
01.11.2023 13:17:58;;39,02;;;
01.11.2023 13:18:00;;;;83,29;
01.11.2023 13:18:04;;39,02;;;
01.11.2023 13:18:04;;35,49;;;
01.11.2023 13:18:06;;35,49;;;
01.11.2023 13:18:06;;32,26;;;
01.11.2023 13:18:10;;;;81,77;
01.11.2023 13:18:16;;30,62;;;
01.11.2023 13:18:22;;;45,25;;
01.11.2023 13:18:26;;30,62;;;
01.11.2023 13:18:26;;34,10;;;19,49
01.11.2023 13:18:28;;32,91;;;20,70
01.11.2023 13:18:30;;;;79,90;
01.11.2023 13:18:32;;32,91;;;
01.11.2023 13:18:32;;39,72;;;21,97
01.11.2023 13:18:34;;39,72;;;
01.11.2023 13:18:34;;48,68;;81,59;
01.11.2023 13:18:36;;45,87;;;
01.11.2023 13:18:38;;45,87;;;
01.11.2023 13:18:38;;41,54;44,15;79,50;
01.11.2023 13:18:40;;43,66;;;
01.11.2023 13:18:42;;43,66;;;
01.11.2023 13:18:42;;39,98;;;
01.11.2023 13:18:44;;39,98;;;
01.11.2023 13:18:44;;35,43;43,01;78,09;
01.11.2023 13:18:46;;35,43;;;
01.11.2023 13:18:46;;44,71;;;
01.11.2023 13:18:48;;;44,77;79,29;
01.11.2023 13:18:50;;44,71;;;
01.11.2023 13:18:50;;40,25;;;20,74
01.11.2023 13:18:52;;38,75;;77,53;
01.11.2023 13:18:54;;37,50;;;
01.11.2023 13:18:56;;35,17;;;
01.11.2023 13:18:58;;32,18;;;19,68
01.11.2023 13:19:00;;30,89;43,18;;
01.11.2023 13:19:02;;30,89;;;
01.11.2023 13:19:02;;41,06;;;
01.11.2023 13:19:04;;41,06;;;
01.11.2023 13:19:04;;36,58;;;
01.11.2023 13:19:06;;38,26;44,26;;
01.11.2023 13:19:10;;36,41;;;18,61
01.11.2023 13:19:12;;34,43;;;
01.11.2023 13:19:14;;34,43;;;
01.11.2023 13:19:14;;45,51;;79,85;
01.11.2023 13:19:18;;45,51;;;
01.11.2023 13:19:18;;40,45;45,35;;
01.11.2023 13:19:20;;41,86;;;
01.11.2023 13:19:24;;39,82;;;
01.11.2023 13:19:28;;39,82;;;
01.11.2023 13:19:28;;49,66;;81,32;
01.11.2023 13:19:30;;;;82,33;
01.11.2023 13:19:32;;49,66;;;
01.11.2023 13:19:32;;44,73;;;
01.11.2023 13:19:34;;46,64;;81,19;
01.11.2023 13:19:36;;46,64;;;
01.11.2023 13:19:36;;42,91;;;
01.11.2023 13:19:38;;42,91;;;
01.11.2023 13:19:38;;39,30;;;
01.11.2023 13:19:40;;39,30;;;
01.11.2023 13:19:40;;44,60;;;
01.11.2023 13:19:42;;44,60;;;
01.11.2023 13:19:42;;47,75;;83,45;
01.11.2023 13:19:44;;44,94;;;
01.11.2023 13:19:46;;44,94;;;
01.11.2023 13:19:46;;39,27;;;
01.11.2023 13:19:52;;39,27;;;
01.11.2023 13:19:52;;35,16;;;
01.11.2023 13:19:56;;35,16;;;
01.11.2023 13:19:56;;45,54;;;
01.11.2023 13:19:58;;45,54;;;
01.11.2023 13:19:58;;42,11;;84,92;
01.11.2023 13:20:00;;42,11;;;
01.11.2023 13:20:00;;37,59;;;17,60
01.11.2023 13:20:02;;39,54;;;
01.11.2023 13:20:04;;;46,66;;
01.11.2023 13:20:06;;39,54;;;
01.11.2023 13:20:06;;35,72;;;
01.11.2023 13:20:08;;33,50;;;
01.11.2023 13:20:10;;33,50;;;
01.11.2023 13:20:10;;44,30;;;
01.11.2023 13:20:12;;41,76;;;
01.11.2023 13:20:14;;39,43;;83,91;
01.11.2023 13:20:18;;39,43;;;
01.11.2023 13:20:18;;36,08;;;
01.11.2023 13:20:20;;33,15;;;
01.11.2023 13:20:22;;34,78;;;
01.11.2023 13:20:24;;34,78;;;
01.11.2023 13:20:24;;44,16;;85,32;
01.11.2023 13:20:26;;41,51;;;
01.11.2023 13:20:28;;41,51;;;
01.11.2023 13:20:28;;38,05;;;
01.11.2023 13:20:30;;;;86,48;
01.11.2023 13:20:32;;38,05;;;
01.11.2023 13:20:32;;34,28;;;
01.11.2023 13:20:34;;35,79;;;
01.11.2023 13:20:36;;35,79;;;
01.11.2023 13:20:36;;45,50;48,11;89,26;
01.11.2023 13:20:38;;43,59;;;
01.11.2023 13:20:40;;43,59;;;
01.11.2023 13:20:40;;39,54;;;
01.11.2023 13:20:42;;40,88;;;
01.11.2023 13:20:44;;42,79;49,17;;
01.11.2023 13:20:46;;42,79;;;
01.11.2023 13:20:46;;38,12;;;
01.11.2023 13:20:48;;40,87;;;18,66
01.11.2023 13:20:50;;40,87;;;
01.11.2023 13:20:50;;51,43;48,05;;
01.11.2023 13:20:54;;51,43;;;
01.11.2023 13:20:54;;48,23;;;
01.11.2023 13:20:56;;49,87;;;
01.11.2023 13:20:58;;47,17;;;19,71
01.11.2023 13:21:00;;45,00;;87,99;
01.11.2023 13:21:04;;45,00;;;
01.11.2023 13:21:04;;52,51;;;
01.11.2023 13:21:06;;52,51;;;
01.11.2023 13:21:06;;48,79;49,15;;
01.11.2023 13:21:08;;48,79;;;
01.11.2023 13:21:08;;45,74;;;
01.11.2023 13:21:10;;;47,29;86,21;
01.11.2023 13:21:14;;45,74;;;
01.11.2023 13:21:14;;41,50;;84,66;
01.11.2023 13:21:16;;39,46;45,68;83,61;
01.11.2023 13:21:18;;39,46;;;
01.11.2023 13:21:18;;49,17;;;
01.11.2023 13:21:20;;;;84,73;18,53
01.11.2023 13:21:22;;49,17;;;
01.11.2023 13:21:22;;43,78;;83,31;
01.11.2023 13:21:24;;45,65;;82,07;17,51
01.11.2023 13:21:26;;43,30;;;
01.11.2023 13:21:28;;43,30;;;
01.11.2023 13:21:28;;40,29;;;
01.11.2023 13:21:30;;;44,56;;
01.11.2023 13:21:32;;40,29;;;
01.11.2023 13:21:32;;51,46;;;
01.11.2023 13:21:34;;49,83;45,79;;
01.11.2023 13:21:36;;49,83;;;
01.11.2023 13:21:36;;44,70;;;
01.11.2023 13:21:38;;;44,72;;
01.11.2023 13:21:40;;42,27;;;
01.11.2023 13:21:42;;40,26;;80,89;
01.11.2023 13:21:44;;40,26;;;
01.11.2023 13:21:44;;44,60;;;
01.11.2023 13:21:46;;44,60;;;
01.11.2023 13:21:46;;52,15;;82,41;
01.11.2023 13:21:48;;50,19;;81,38;
01.11.2023 13:21:50;;50,19;;;
01.11.2023 13:21:50;;46,98;;;
01.11.2023 13:21:52;;48,85;;;
01.11.2023 13:21:54;;48,85;;;
01.11.2023 13:21:54;;44,57;;79,87;
01.11.2023 13:21:56;;42,35;;;
01.11.2023 13:21:58;;42,35;;;
01.11.2023 13:21:58;;54,81;;80,97;
01.11.2023 13:22:02;;52,95;;;
01.11.2023 13:22:04;;50,78;;;16,17
01.11.2023 13:22:06;;50,78;;;
01.11.2023 13:22:06;;46,57;;;
01.11.2023 13:22:08;;46,57;;;
01.11.2023 13:22:08;;41,17;43,37;79,28;
01.11.2023 13:22:10;;41,17;;;
01.11.2023 13:22:10;;37,48;;;
01.11.2023 13:22:12;;37,48;;;
01.11.2023 13:22:12;;48,36;;;
01.11.2023 13:22:14;;48,36;;;
01.11.2023 13:22:14;;53,63;;;
01.11.2023 13:22:16;;;;;15,11
01.11.2023 13:22:18;;53,63;;;
01.11.2023 13:22:18;NaN;57,87;43,36;80,32;14,69
01.11.2023 13:22:20;;55,63;;;
01.11.2023 13:22:24;;57,98;44,49;;
01.11.2023 13:22:26;;57,98;;;
01.11.2023 13:22:26;;65,34;;81,69;
01.11.2023 13:22:28;;65,34;;;
01.11.2023 13:22:28;;61,62;46,67;;
01.11.2023 13:22:30;;61,62;;;
01.11.2023 13:22:30;;54,69;;;
01.11.2023 13:22:32;;51,95;45,20;;
01.11.2023 13:22:34;;51,95;;;
01.11.2023 13:22:34;;47,64;;;
01.11.2023 13:22:38;;47,64;;;
01.11.2023 13:22:38;;51,23;;;15,75
01.11.2023 13:22:40;;51,23;;;
01.11.2023 13:22:40;;65,01;;84,39;
01.11.2023 13:22:42;;66,28;47,02;;
01.11.2023 13:22:44;;66,28;;;
01.11.2023 13:22:44;;61,03;;;
01.11.2023 13:22:46;;58,31;;;
01.11.2023 13:22:48;;58,31;;;
01.11.2023 13:22:48;;53,85;45,76;82,89;
01.11.2023 13:22:50;;53,85;;;
01.11.2023 13:22:50;;46,25;;;
01.11.2023 13:22:52;;46,25;;;
01.11.2023 13:22:52;;50,64;;;
01.11.2023 13:22:54;;50,64;;;
01.11.2023 13:22:54;;54,30;;;18,22
01.11.2023 13:22:56;;54,30;;;
01.11.2023 13:22:56;;49,75;46,92;;
01.11.2023 13:22:58;;49,75;;;
01.11.2023 13:22:58;;45,21;;;20,30
01.11.2023 13:23:02;;45,21;;;
01.11.2023 13:23:02;;41,65;;;21,32
01.11.2023 13:23:04;;39,54;45,40;81,59;
01.11.2023 13:23:08;;39,54;;;
01.11.2023 13:23:08;;50,26;46,41;82,60;
01.11.2023 13:23:10;;48,17;;81,36;
01.11.2023 13:23:12;;47,06;;;
01.11.2023 13:23:14;;49,60;;;
01.11.2023 13:23:16;;49,60;;;
01.11.2023 13:23:16;;45,76;;79,76;
01.11.2023 13:23:18;;45,76;;;
01.11.2023 13:23:18;;42,34;;;
01.11.2023 13:23:20;;42,34;;;
01.11.2023 13:23:20;;48,13;;81,03;
01.11.2023 13:23:22;;;44,81;;
01.11.2023 13:23:24;;48,13;;;
01.11.2023 13:23:24;;43,92;;79,73;
01.11.2023 13:23:28;;46,46;;;
01.11.2023 13:23:34;;46,46;;;
01.11.2023 13:23:34;;55,43;;81,28;22,85
01.11.2023 13:23:36;;55,43;;;
01.11.2023 13:23:36;;52,29;45,83;;
01.11.2023 13:23:38;;52,29;;;
01.11.2023 13:23:38;;48,90;44,69;79,76;
01.11.2023 13:23:40;;51,43;;;
01.11.2023 13:23:42;;51,43;;;
01.11.2023 13:23:42;;55,02;;80,96;
01.11.2023 13:23:44;;56,55;45,93;;
01.11.2023 13:23:46;;56,55;;;
01.11.2023 13:23:46;;65,74;;;
01.11.2023 13:23:48;;65,74;;;
01.11.2023 13:23:48;;69,53;;83,51;
01.11.2023 13:23:50;;67,16;;;
01.11.2023 13:23:52;;67,16;;;
01.11.2023 13:23:52;;62,32;;;
01.11.2023 13:23:54;;59,54;;82,11;
01.11.2023 13:23:56;;59,54;;;
01.11.2023 13:23:56;;53,97;;;
01.11.2023 13:23:58;;53,97;;;
01.11.2023 13:23:58;;49,37;;;
01.11.2023 13:24:00;;49,37;;;
01.11.2023 13:24:00;;57,08;44,48;80,46;
01.11.2023 13:24:02;;57,08;;;
01.11.2023 13:24:02;;62,78;;81,70;
01.11.2023 13:24:04;;64,83;46,29;;
01.11.2023 13:24:06;;63,54;;;
01.11.2023 13:24:10;;62,49;;;24,04
01.11.2023 13:24:12;;60,77;;;
01.11.2023 13:24:14;;62,31;45,28;;
01.11.2023 13:24:16;;62,31;;;
01.11.2023 13:24:16;;68,97;46,32;83,11;
01.11.2023 13:24:18;;68,97;;;
01.11.2023 13:24:18;;61,69;;;
01.11.2023 13:24:20;;61,69;;;
01.11.2023 13:24:20;;56,21;;;25,08
01.11.2023 13:24:24;;53,72;;;
01.11.2023 13:24:28;;55,63;;;
01.11.2023 13:24:30;;55,63;;;
01.11.2023 13:24:30;;65,26;;85,42;26,09
01.11.2023 13:24:32;;66,57;47,63;;
01.11.2023 13:24:34;;66,57;;;
01.11.2023 13:24:34;;62,40;;;
01.11.2023 13:24:36;;60,81;;;
01.11.2023 13:24:38;;60,81;;;
01.11.2023 13:24:38;;55,39;;;
01.11.2023 13:24:40;;55,39;;;
01.11.2023 13:24:40;;51,24;;86,51;
01.11.2023 13:24:42;;51,24;;;
01.11.2023 13:24:42;;55,95;;87,70;27,85
01.11.2023 13:24:44;;57,92;;;
01.11.2023 13:24:46;;57,92;;;
01.11.2023 13:24:46;;53,04;;;
01.11.2023 13:24:48;;53,04;;;
01.11.2023 13:24:48;;48,08;;86,64;
01.11.2023 13:24:50;;45,22;;;28,87
01.11.2023 13:24:52;;43,12;;;
01.11.2023 13:24:54;;;;85,54;
01.11.2023 13:24:56;;41,35;;;
01.11.2023 13:24:58;;39,24;;;
01.11.2023 13:25:00;;38,23;;;
01.11.2023 13:25:02;;37,19;;;
01.11.2023 13:25:04;;;46,49;83,83;
01.11.2023 13:25:08;;34,51;;;
01.11.2023 13:25:10;;34,51;;;
01.11.2023 13:25:10;;29,86;;85,12;
01.11.2023 13:25:12;;32,76;;;
01.11.2023 13:25:14;;35,14;;86,52;
01.11.2023 13:25:16;;;;;27,50
01.11.2023 13:25:18;;33,20;;;
01.11.2023 13:25:20;;31,87;;;
01.11.2023 13:25:22;;30,34;;;26,18
01.11.2023 13:25:24;;29,33;;;
01.11.2023 13:25:28;;27,76;47,76;87,79;
01.11.2023 13:25:32;;27,76;;;
01.11.2023 13:25:32;;37,25;;;25,16
01.11.2023 13:25:34;;37,25;;;
01.11.2023 13:25:34;;42,91;49,11;90,09;
01.11.2023 13:25:36;;41,45;;;
01.11.2023 13:25:38;;41,45;;;
01.11.2023 13:25:38;;38,07;;;
01.11.2023 13:25:40;;39,31;;;
01.11.2023 13:25:42;;;;;22,95
01.11.2023 13:25:44;;39,31;;;
01.11.2023 13:25:44;;34,85;;;
01.11.2023 13:25:46;;34,85;;;
01.11.2023 13:25:46;;38,97;;;21,77
01.11.2023 13:25:48;;38,97;;;
01.11.2023 13:25:48;;43,72;51,04;;
01.11.2023 13:25:50;;43,72;;;
01.11.2023 13:25:50;;40,57;;91,12;
01.11.2023 13:25:52;;41,69;49,26;;20,61
01.11.2023 13:25:54;;41,69;;;
01.11.2023 13:25:54;;46,61;;;
01.11.2023 13:25:56;;48,32;;92,22;19,32
01.11.2023 13:25:58;;;50,33;;
01.11.2023 13:26:00;;47,15;;;17,79
01.11.2023 13:26:02;;47,15;;;
01.11.2023 13:26:02;;55,70;51,64;;
01.11.2023 13:26:04;;55,70;;;
01.11.2023 13:26:04;;51,78;;;16,76
01.11.2023 13:26:06;;51,78;;;
01.11.2023 13:26:06;;47,84;49,97;;
01.11.2023 13:26:08;;47,84;;;
01.11.2023 13:26:08;;50,86;;;
01.11.2023 13:26:10;;;48,80;89,76;
01.11.2023 13:26:12;;51,92;;;
01.11.2023 13:26:14;;51,92;;;
01.11.2023 13:26:14;;58,39;;;
01.11.2023 13:26:16;;58,39;;;
01.11.2023 13:26:16;;67,06;50,48;90,94;
01.11.2023 13:26:18;;67,06;;;
01.11.2023 13:26:18;;71,07;49,39;;
01.11.2023 13:26:20;;72,36;;;
01.11.2023 13:26:22;;72,36;;;
01.11.2023 13:26:22;;77,09;;;
01.11.2023 13:26:24;;75,67;;;
01.11.2023 13:26:26;;73,49;;;
01.11.2023 13:26:28;;73,49;;;
01.11.2023 13:26:28;;79,16;;;
01.11.2023 13:26:30;;;50,41;;
01.11.2023 13:26:32;;79,16;;;
01.11.2023 13:26:32;;72,93;;;
01.11.2023 13:26:34;;72,93;;;
01.11.2023 13:26:34;;69,06;;89,59;
01.11.2023 13:26:36;;70,66;;;
01.11.2023 13:26:38;;69,34;;91,07;
01.11.2023 13:26:40;;72,26;;;
01.11.2023 13:26:42;;72,26;;;
01.11.2023 13:26:42;;80,18;;92,86;
01.11.2023 13:26:46;;80,18;;;
01.11.2023 13:26:46;;74,62;;;
01.11.2023 13:26:48;;74,62;;;
01.11.2023 13:26:48;;69,58;49,25;91,49;
01.11.2023 13:26:50;;69,58;;;
01.11.2023 13:26:50;;65,66;;;
01.11.2023 13:26:52;;65,66;;;
01.11.2023 13:26:52;;59,97;47,93;89,50;17,81
01.11.2023 13:26:54;;57,89;;88,21;18,92
01.11.2023 13:26:56;;57,89;;;
01.11.2023 13:26:56;;69,20;;;21,41
01.11.2023 13:26:58;;71,20;;89,68;22,81
01.11.2023 13:27:00;;;;;23,94
01.11.2023 13:27:02;;72,31;;;25,14
01.11.2023 13:27:04;;70,54;;;
01.11.2023 13:27:06;;70,54;;;
01.11.2023 13:27:06;;65,19;;87,89;27,25
01.11.2023 13:27:08;;65,19;;;
01.11.2023 13:27:08;;60,35;46,83;;
01.11.2023 13:27:10;;60,35;;;
01.11.2023 13:27:10;;66,03;45,82;;28,88
01.11.2023 13:27:12;;64,03;;86,74;
01.11.2023 13:27:14;;64,03;;;
01.11.2023 13:27:14;;59,53;46,83;;30,58
01.11.2023 13:27:18;;56,55;;;31,84
01.11.2023 13:27:20;;56,55;;;
01.11.2023 13:27:20;;52,85;;;
01.11.2023 13:27:22;;52,85;;;
01.11.2023 13:27:22;;49,78;;85,46;
01.11.2023 13:27:24;;49,78;;;
01.11.2023 13:27:24;;57,22;;86,54;
01.11.2023 13:27:28;;57,22;;;
01.11.2023 13:27:28;;50,49;;;33,15
01.11.2023 13:27:30;;48,79;;85,22;
01.11.2023 13:27:32;;48,79;;;
01.11.2023 13:27:32;;51,89;;;
01.11.2023 13:27:34;;51,89;;;
01.11.2023 13:27:34;;55,15;;;
01.11.2023 13:27:36;;55,15;;;
01.11.2023 13:27:36;;61,46;;86,99;
01.11.2023 13:27:38;;61,46;;;
01.11.2023 13:27:38;;73,09;;88,31;
01.11.2023 13:27:40;;74,71;;;32,14
01.11.2023 13:27:42;;74,71;;;
01.11.2023 13:27:42;;70,62;;87,10;
01.11.2023 13:27:44;;70,62;;;
01.11.2023 13:27:44;;67,17;;;
01.11.2023 13:27:46;;65,38;;85,78;
01.11.2023 13:27:48;;62,79;;;
01.11.2023 13:27:50;;62,79;;;
01.11.2023 13:27:50;;69,38;;;
01.11.2023 13:27:52;;71,58;48,84;87,08;
01.11.2023 13:27:54;;68,62;47,47;;
01.11.2023 13:27:56;;68,62;;;
01.11.2023 13:27:56;;65,53;;;
01.11.2023 13:27:58;;65,53;;;
01.11.2023 13:27:58;;68,65;;;
01.11.2023 13:28:00;;67,27;;;
01.11.2023 13:28:02;;;;85,61;
01.11.2023 13:28:04;;67,27;;;
01.11.2023 13:28:04;;74,48;;87,05;
01.11.2023 13:28:06;;74,48;;;
01.11.2023 13:28:06;;83,73;;;
01.11.2023 13:28:08;;81,76;;88,20;
01.11.2023 13:28:10;;81,76;;;
01.11.2023 13:28:10;;77,69;;;
01.11.2023 13:28:12;;75,00;;;
01.11.2023 13:28:14;;75,00;;;
01.11.2023 13:28:14;;69,28;;86,55;
01.11.2023 13:28:16;;69,28;;;
01.11.2023 13:28:16;;66,22;46,37;;
01.11.2023 13:28:18;;66,22;;;
01.11.2023 13:28:18;;72,46;;;33,21
01.11.2023 13:28:22;;72,46;;;
01.11.2023 13:28:22;;67,36;;;
01.11.2023 13:28:24;;67,36;;;
01.11.2023 13:28:24;;62,99;;;
01.11.2023 13:28:26;;60,38;;85,12;
01.11.2023 13:28:28;;;45,00;;
01.11.2023 13:28:32;;60,38;;;
01.11.2023 13:28:32;;66,14;;;
01.11.2023 13:28:34;;66,14;;;
01.11.2023 13:28:34;;69,91;;;34,59
01.11.2023 13:28:36;;69,91;;;
01.11.2023 13:28:36;;66,65;;;
01.11.2023 13:28:38;;66,65;;;
01.11.2023 13:28:38;;63,00;;;
01.11.2023 13:28:42;;61,85;46,02;;
01.11.2023 13:28:44;;60,42;;;
01.11.2023 13:28:46;;60,42;;;
01.11.2023 13:28:46;;66,83;;;
01.11.2023 13:28:48;;66,83;;;
01.11.2023 13:28:48;;74,62;;;
01.11.2023 13:28:50;;;;86,32;
01.11.2023 13:28:54;;;47,14;;
01.11.2023 13:28:56;;74,62;;;
01.11.2023 13:28:56;;71,08;;;
01.11.2023 13:28:58;;69,46;;;
01.11.2023 13:29:00;;69,46;;;
01.11.2023 13:29:00;;81,67;48,25;;
01.11.2023 13:29:02;;84,03;;87,64;
01.11.2023 13:29:04;;84,03;;;
01.11.2023 13:29:04;;78,75;;;
01.11.2023 13:29:06;;78,75;;;
01.11.2023 13:29:06;;73,49;;86,35;
01.11.2023 13:29:08;;70,99;;;
01.11.2023 13:29:10;;70,99;;;
01.11.2023 13:29:10;;66,79;;85,22;
01.11.2023 13:29:12;;65,15;46,93;;
01.11.2023 13:29:14;;65,15;;;
01.11.2023 13:29:14;;69,32;;;
01.11.2023 13:29:16;;72,23;;;
01.11.2023 13:29:18;;72,23;;;
01.11.2023 13:29:18;;68,40;;84,11;
01.11.2023 13:29:20;;68,40;;;
01.11.2023 13:29:20;;71,56;;;
01.11.2023 13:29:22;;69,51;;;
01.11.2023 13:29:24;;67,33;;;
01.11.2023 13:29:26;;67,33;;;
01.11.2023 13:29:26;;70,39;;;35,67
01.11.2023 13:29:28;;70,39;;;
01.11.2023 13:29:28;;75,42;;86,12;
01.11.2023 13:29:30;;73,65;;;
01.11.2023 13:29:32;;73,65;;;
01.11.2023 13:29:32;;69,80;;85,00;
01.11.2023 13:29:34;;68,05;;;
01.11.2023 13:29:36;;68,05;;;
01.11.2023 13:29:36;;63,49;;;
01.11.2023 13:29:38;;60,64;;;
01.11.2023 13:29:40;;60,64;;;
01.11.2023 13:29:40;;64,71;;83,71;
01.11.2023 13:29:42;;66,35;;84,73;
01.11.2023 13:29:44;;66,35;;;
01.11.2023 13:29:44;;61,94;;;
01.11.2023 13:29:46;;;;83,72;
01.11.2023 13:29:48;;61,94;;;
01.11.2023 13:29:48;;67,29;45,85;;
01.11.2023 13:29:50;;;47,30;85,45;
01.11.2023 13:29:54;;67,29;;;
01.11.2023 13:29:54;;75,96;;;
01.11.2023 13:29:56;;77,65;;;
01.11.2023 13:29:58;;77,65;;;
01.11.2023 13:29:58;;72,99;;;
01.11.2023 13:30:00;;72,99;;;
01.11.2023 13:30:00;;69,76;;84,42;
01.11.2023 13:30:02;;69,76;;;
01.11.2023 13:30:02;;66,32;46,20;;
01.11.2023 13:30:04;;64,53;;83,34;
01.11.2023 13:30:06;;61,75;;81,84;
01.11.2023 13:30:08;;59,99;;;
01.11.2023 13:30:10;;59,99;;;
01.11.2023 13:30:10;;70,17;;;36,72
01.11.2023 13:30:12;;69,14;;;
01.11.2023 13:30:14;;69,14;;;
01.11.2023 13:30:14;;65,45;45,17;80,33;
01.11.2023 13:30:18;;65,45;;;
01.11.2023 13:30:18;;60,69;;;
01.11.2023 13:30:20;;60,69;;;
01.11.2023 13:30:20;;56,92;43,90;79,23;
01.11.2023 13:30:22;;;;;34,98
01.11.2023 13:30:24;;56,92;;;
01.11.2023 13:30:24;;63,27;;80,56;
01.11.2023 13:30:26;;60,37;;79,52;33,28
01.11.2023 13:30:28;;60,37;;;
01.11.2023 13:30:28;;54,49;;;
01.11.2023 13:30:30;;;;;31,97
